"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","132.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.8947","12.506983","2008-09-15T00:00:00Z","Øvrigt","/adresse/roersangervej-6-2970-hoersholm-02237126___6_______","value:3953000|sqm:132|lastPrice:2100000|sqmPr:15909|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","132.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.894325","12.506839","2007-05-23T00:00:00Z","Fri handel","/adresse/roersangervej-7-2970-hoersholm-02237126___7_______","value:4019000|sqm:132|lastPrice:4300000|sqmPr:32575|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","132.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.894608","12.506704","2020-11-24T00:00:00Z","Fri handel","/adresse/roersangervej-8-2970-hoersholm-02237126___8_______","value:2700000|sqm:132|lastPrice:4455000|sqmPr:33750|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","132.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.89422","12.506374","2021-09-02T00:00:00Z","Fri handel","/adresse/roersangervej-9-2970-hoersholm-02237126___9_______","value:2700000|sqm:132|lastPrice:5250000|sqmPr:39772|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","158.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1968.0","Hørsholm","55.894638","12.506183","2005-02-10T00:00:00Z","Fri handel","/adresse/roersangervej-10-2970-hoersholm-02237126__10_______","value:4523000|sqm:158|lastPrice:3495000|sqmPr:22120|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","132.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.894165","12.506018","1969-01-01T00:00:00Z","Byggeår","/adresse/roersangervej-11-2970-hoersholm-02237126__11_______","value:3534000|sqm:132|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","132.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.894543","12.505907","1980-01-01T00:00:00Z","Ombygningsår","/adresse/roersangervej-12-2970-hoersholm-02237126__12_______","value:4161000|sqm:132|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","132.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.894394","12.505905","2018-06-08T00:00:00Z","Fri handel","/adresse/roersangervej-14-2970-hoersholm-02237126__14_______","value:2700000|sqm:132|lastPrice:3550000|sqmPr:26893|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","149.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1990.0","Hørsholm","55.856777","12.540202","1990-01-01T00:00:00Z","Byggeår","/adresse/sandbjergvej-60a-2950-vedbaek-02237160_60a_______","value:5450000|sqm:149|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Bindingsværk","Centralvarme med én fyringsenhed","196.0","Eget køkken med afløb","1.0","2.0","Stråtag","Vandskyllende toilet i enheden","1913.0","Hørsholm","55.856564","12.540268","2023-08-07T15:36:15.160516Z","På markedet","/adresse/sandbjergvej-60b-2950-vedbaek-02237160_60b_______?udbud=ff288006-a66d-4bd2-bc36-3e8f463f43a1","pay:590000|sqmPr:57928|sqm:885|floor:|rooms:5|fees:7230|built:1913"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","179.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1994.0","Hørsholm","55.857967","12.541503","2020-09-11T12:29:58.757Z","Af markedet","/adresse/sandbjergvej-73-2950-vedbaek-02237160__73_______","value:5100000|sqm:179|lastPrice:5895000|sqmPr:32932|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","186.0","Eget køkken med afløb","1.0","2.0","Stråtag","Vandskyllende toilet i enheden","1877.0","Hørsholm","55.858353","12.541669","2016-07-14T15:06:03.07Z","Af markedet","/adresse/sandbjergvej-75a-2950-vedbaek-02237160_75a_______","value:2400000|sqm:186|lastPrice:5500000|sqmPr:29569|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Mursten","Centralvarme med én fyringsenhed","168.0","Eget køkken med afløb","1.0","1.0","Stråtag","Vandskyllende toilet i enheden","1877.0","Hørsholm","55.858223","12.541612","2009-01-14T00:00:00Z","Fri handel","/adresse/sandbjergvej-75b-2950-vedbaek-02237160_75b_______","value:2050000|sqm:168|lastPrice:3525000|sqmPr:20982|rooms:"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","399.0","Eget køkken med afløb","1.0","2.0","Stråtag","Vandskyllende toilet i enheden","1877.0","Hørsholm","55.858437","12.541965","2021-01-26T15:28:21.693Z","Af markedet","/adresse/sandbjergvej-79-2950-vedbaek-02237160__79_______","value:4650000|sqm:399|lastPrice:11600000|sqmPr:29072|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","199.0","Eget køkken med afløb","1.0","3.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Hørsholm","55.85892","12.541523","2021-05-19T00:00:00Z","Fri handel","/adresse/sandbjergvej-83-2950-vedbaek-02237160__83_______","value:7950000|sqm:199|lastPrice:10550000|sqmPr:53015|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","163.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1971.0","Hørsholm","55.89356","12.509967","2001-10-14T00:00:00Z","Fri handel","/adresse/sangsvanevej-2-2970-hoersholm-02237194___2_______","value:4902000|sqm:163|lastPrice:2101020|sqmPr:12889|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","165.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1971.0","Hørsholm","55.893578","12.510358","1971-01-01T00:00:00Z","Byggeår","/adresse/sangsvanevej-4-2970-hoersholm-02237194___4_______","value:4560000|sqm:165|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","165.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1972.0","Hørsholm","55.893646","12.510968","1993-01-20T00:00:00Z","Fri handel","/adresse/sangsvanevej-6-2970-hoersholm-02237194___6_______","value:3650000|sqm:165|lastPrice:1249000|sqmPr:7569|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","135.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1971.0","Hørsholm","55.894012","12.5114355","2021-04-16T00:00:00Z","Fri handel","/adresse/sangsvanevej-7-2970-hoersholm-02237194___7_______","value:2800000|sqm:135|lastPrice:4795000|sqmPr:35518|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","197.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1972.0","Hørsholm","55.89368","12.511381","1978-01-01T00:00:00Z","Ombygningsår","/adresse/sangsvanevej-8-2970-hoersholm-02237194___8_______","value:3900000|sqm:197|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","135.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1973.0","Hørsholm","55.894222","12.511375","2011-10-26T08:16:27.46Z","Af markedet","/adresse/sangsvanevej-9-2970-hoersholm-02237194___9_______","value:2850000|sqm:135|lastPrice:3590000|sqmPr:26592|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","163.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1977.0","Hørsholm","55.894268","12.510879","2020-11-19T12:22:37.533Z","Af markedet","/adresse/sangsvanevej-11-2970-hoersholm-02237194__11_______","value:3150000|sqm:163|lastPrice:4900000|sqmPr:30061|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","188.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Hørsholm","55.894505","12.510816","2019-09-02T15:59:44.937Z","Af markedet","/adresse/sangsvanevej-13-2970-hoersholm-02237194__13_______","value:5104000|sqm:188|lastPrice:5600000|sqmPr:29787|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","154.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1976.0","Hørsholm","55.893","12.5120945","2003-04-08T00:00:00Z","Fri handel","/adresse/sangsvanevej-14-2970-hoersholm-02237194__14_______","value:3100000|sqm:154|lastPrice:2090000|sqmPr:13571|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med to fyringsenheder","158.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1975.0","Hørsholm","55.89464","12.510772","2018-10-18T07:05:40.627Z","Af markedet","/adresse/sangsvanevej-15-2970-hoersholm-02237194__15_______","value:3100000|sqm:158|lastPrice:4200000|sqmPr:26582|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","177.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1976.0","Hørsholm","55.893036","12.512456","2001-08-28T00:00:00Z","Fri handel","/adresse/sangsvanevej-16-2970-hoersholm-02237194__16_______","value:3500000|sqm:177|lastPrice:2775000|sqmPr:15677|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","167.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1973.0","Hørsholm","55.89463","12.511292","2023-10-13T19:45:23.022624Z","Prisfald","/adresse/sangsvanevej-17-2970-hoersholm-02237194__17_______?udbud=6d914df8-9f67-41e1-ad64-057b933efa93","pay:300000|sqmPr:35369|sqm:884|floor:|rooms:6|fees:5446|built:1973"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","141.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1976.0","Hørsholm","55.89307","12.512827","2014-10-04T07:13:20.137Z","Af markedet","/adresse/sangsvanevej-18-2970-hoersholm-02237194__18_______","value:2950000|sqm:141|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","148.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Hørsholm","55.89311","12.513232","2013-08-17T07:32:55.23Z","Af markedet","/adresse/sangsvanevej-20-2970-hoersholm-02237194__20_______","value:2950000|sqm:148|lastPrice:3670000|sqmPr:24797|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","128.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1981.0","Hørsholm","55.893158","12.513632","2023-01-03T13:27:48.2869Z","Af markedet","/adresse/sangsvanevej-22-2970-hoersholm-02237194__22_______","value:3050000|sqm:128|lastPrice:4300000|sqmPr:33593|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","150.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1978.0","Hørsholm","55.89335","12.513403","2009-01-01T00:00:00Z","Fri handel","/adresse/sangsvanevej-24-2970-hoersholm-02237194__24_______","value:2950000|sqm:150|lastPrice:3200000|sqmPr:21333|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","148.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Hørsholm","55.893578","12.513028","2014-06-21T07:26:45.137Z","Af markedet","/adresse/sangsvanevej-26-2970-hoersholm-02237194__26_______","value:2900000|sqm:148|lastPrice:3315000|sqmPr:22398|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","163.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1977.0","Hørsholm","55.89378","12.512905","2023-09-10T11:25:48.939193Z","På markedet","/adresse/sangsvanevej-28-2970-hoersholm-02237194__28_______?udbud=36fa810b-b214-487d-91f0-4f587d439ebb","pay:290000|sqmPr:34058|sqm:936|floor:|rooms:7|fees:5513|built:1977"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","176.0","Eget køkken med afløb","1.0","3.0","Betontagsten","Vandskyllende toilet i enheden","1977.0","Hørsholm","55.89329","12.512674","2018-02-01T01:47:03.493Z","Af markedet","/adresse/sangsvanevej-30-2970-hoersholm-02237194__30_______","value:3450000|sqm:176|lastPrice:4650000|sqmPr:26420|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","152.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1976.0","Hørsholm","55.89329","12.51227","2016-09-22T09:16:16.21Z","Af markedet","/adresse/sangsvanevej-32-2970-hoersholm-02237194__32_______","value:2900000|sqm:152|lastPrice:4395000|sqmPr:28914|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","166.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1976.0","Hørsholm","55.8936","12.511998","1985-01-01T00:00:00Z","Ombygningsår","/adresse/sangsvanevej-34-2970-hoersholm-02237194__34_______","value:3150000|sqm:166|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","148.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1976.0","Hørsholm","55.893677","12.512569","1976-01-01T00:00:00Z","Byggeår","/adresse/sangsvanevej-36-2970-hoersholm-02237194__36_______","value:3000000|sqm:148|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","165.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1973.0","Hørsholm","55.893852","12.512103","2002-11-01T00:00:00Z","Fri handel","/adresse/sangsvanevej-38-2970-hoersholm-02237194__38_______","value:3000000|sqm:165|lastPrice:2295000|sqmPr:13909|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","114.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1977.0","Hørsholm","55.893974","12.512531","2023-11-09T07:21:14.683953Z","Prisfald","/adresse/sangsvanevej-40-2970-hoersholm-02237194__40_______?udbud=43150e6d-4c7e-4802-ba4b-aa021c4cc00b","pay:260000|sqmPr:45605|sqm:981|floor:|rooms:4|fees:5376|built:1977"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","171.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Hørsholm","55.894188","12.511812","1980-01-01T00:00:00Z","Ombygningsår","/adresse/sangsvanevej-42-2970-hoersholm-02237194__42_______","value:4360000|sqm:171|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","129.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Hørsholm","55.8942","12.512197","2012-10-02T14:12:17.47Z","Af markedet","/adresse/sangsvanevej-44-2970-hoersholm-02237194__44_______","value:2650000|sqm:129|lastPrice:2300000|sqmPr:17829|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","136.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1973.0","Hørsholm","55.894436","12.511913","2015-10-26T00:00:00Z","Fri handel","/adresse/sangsvanevej-46-2970-hoersholm-02237194__46_______","value:2850000|sqm:136|lastPrice:3380000|sqmPr:24852|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Træ","Centralvarme med én fyringsenhed","222.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1925.0","Hørsholm","55.883186","12.516725","2019-04-11T12:39:06.333Z","Af markedet","/adresse/sanskevej-1-2960-rungsted-kyst-02237228___1_______","value:3900000|sqm:222|lastPrice:4350000|sqmPr:19594|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","144.0","Eget køkken med afløb","1.0","2.0","Metal","Vandskyllende toilet i enheden","1972.0","Hørsholm","55.88534","12.51543","1972-01-01T00:00:00Z","Byggeår","/adresse/sanskevej-2-2960-rungsted-kyst-02237228___2_______","value:3500000|sqm:144|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","149.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1903.0","Hørsholm","55.88337","12.5165615","2021-11-11T16:35:01.86Z","Af markedet","/adresse/sanskevej-3-2960-rungsted-kyst-02237228___3_______","value:4586000|sqm:149|lastPrice:5500000|sqmPr:36912|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","197.0","Eget køkken med afløb","4.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1916.0","Hørsholm","55.885532","12.515429","2023-08-08T00:00:00Z","Familiehandel","/adresse/sanskevej-4-2960-rungsted-kyst-02237228___4_______","value:3950000|sqm:197|lastPrice:1975000|sqmPr:10025|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","192.0","Eget køkken med afløb","2.0","1.0","Tegl","Vandskyllende toilet i enheden","1900.0","Hørsholm","55.883335","12.516303","2010-10-06T14:34:00.92Z","Af markedet","/adresse/sanskevej-5-2960-rungsted-kyst-02237228___5_______","value:4850000|sqm:192|lastPrice:2900000|sqmPr:15104|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","175.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1905.0","Hørsholm","55.88365","12.516449","1905-01-01T00:00:00Z","Byggeår","/adresse/sanskevej-7-2960-rungsted-kyst-02237228___7_______","value:6150000|sqm:175|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","169.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1985.0","Hørsholm","55.88383","12.5155525","2005-12-17T00:00:00Z","Fri handel","/adresse/sanskevej-9a-2960-rungsted-kyst-02237228__9a_______","value:6779000|sqm:169|lastPrice:6100000|sqmPr:36094|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","200.0","Eget køkken med afløb","2.0","2.0","Tegl","Vandskyllende toilet i enheden","1930.0","Hørsholm","55.884033","12.516045","1992-10-28T00:00:00Z","Fri handel","/adresse/sanskevej-9b-2960-rungsted-kyst-02237228__9b_______","value:7212000|sqm:200|lastPrice:1625000|sqmPr:8125|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","254.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1917.0","Hørsholm","55.884235","12.515859","2023-09-04T15:03:45.808747Z","Prisfald","/adresse/sanskevej-11-2960-rungsted-kyst-02237228__11_______?udbud=ce324228-6a7f-4321-b920-63ee122fad4d","pay:640000|sqmPr:52383|sqm:982|floor:|rooms:7|fees:8295|built:1917"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","169.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1974.0","Hørsholm","55.884106","12.515409","2008-02-17T00:00:00Z","Fri handel","/adresse/sanskevej-13-2960-rungsted-kyst-02237228__13_______","value:3900000|sqm:169|lastPrice:6600000|sqmPr:39053|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Elvarme","181.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","1988.0","Hørsholm","55.884567","12.515696","2022-05-02T10:15:13.180299Z","Af markedet","/adresse/sanskevej-15a-2960-rungsted-kyst-02237228_15a_______","value:7720000|sqm:181|lastPrice:8150000|sqmPr:45027|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Bindingsværk","Centralvarme med én fyringsenhed","175.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1927.0","Hørsholm","55.88473","12.51526","2023-01-22T13:07:01.135494Z","Af markedet","/adresse/sanskevej-15c-2960-rungsted-kyst-02237228_15c_______","value:4600000|sqm:175|lastPrice:6000000|sqmPr:34285|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Bindingsværk","Elvarme","176.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1975.0","Hørsholm","55.88508","12.515137","1975-01-01T00:00:00Z","Byggeår","/adresse/sanskevej-17-2960-rungsted-kyst-02237228__17_______","value:6191000|sqm:176|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","130.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1968.0","Hørsholm","55.87331","12.508831","2009-07-29T00:00:00Z","Fri handel","/adresse/schaeffersvej-3-2970-hoersholm-02237297___3_______","value:3400000|sqm:130|lastPrice:3400000|sqmPr:26153|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","198.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","1968.0","Hørsholm","55.873074","12.508771","2014-03-01T07:17:53.45Z","Af markedet","/adresse/schaeffersvej-4-2970-hoersholm-02237297___4_______","value:4550000|sqm:198|lastPrice:5200000|sqmPr:26262|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","130.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1968.0","Hørsholm","55.87353","12.508796","2022-04-25T09:51:33.50833Z","Af markedet","/adresse/schaeffersvej-5-2970-hoersholm-02237297___5_______","value:3450000|sqm:130|lastPrice:8595000|sqmPr:66115|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","170.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1970.0","Hørsholm","55.872757","12.508949","2015-05-18T00:00:01Z","Af markedet","/adresse/schaeffersvej-6-2970-hoersholm-02237297___6_______","value:4050000|sqm:170|lastPrice:4425000|sqmPr:26029|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","324.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1720.0","Hørsholm","55.875477","12.502863","1720-01-01T00:00:00Z","Byggeår","/adresse/sdr.-jagtvej-1-2970-hoersholm-02237331___1_______","value:6400000|sqm:324|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","289.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1852.0","Hørsholm","55.875862","12.503302","2021-03-24T00:00:00Z","Fri handel","/adresse/sdr.-jagtvej-3a-2970-hoersholm-02237331__3a_______","value:6100000|sqm:289|lastPrice:9400000|sqmPr:32525|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","127.0","Eget køkken med afløb","1.0","2.0","Metal","Vandskyllende toilet i enheden","1965.0","Hørsholm","55.875637","12.504022","2023-11-07T12:33:45.373704Z","På markedet","/adresse/sdr.-jagtvej-3b-2970-hoersholm-02237331__3b_______?udbud=192fcb8a-9505-4838-9bd9-c07d85240d9d","pay:25000|sqmPr:27182|sqm:819|floor:|rooms:4|fees:6269|built:1965"
"Badeværelse i enheden","Etagebolig-bygning, flerfamiliehus eller tofamiliehus","Mursten","Centralvarme med én fyringsenhed","144.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1780.0","Hørsholm","55.87565","12.504639","1993-01-01T00:00:00Z","Ombygningsår","/adresse/sdr.-jagtvej-5a-2970-hoersholm-02237331__5a_______","value:|sqm:144|lastPrice:|sqmPr:|rooms:"
