props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailMetaData
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,220.0,Eget køkken med afløb,2.0,3.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.727333,12.547156,2018-06-14T00:00:00Z,Fri handel,/adresse/boegehoej-20-2900-hellerup-01570099__20_______,value:9354000|sqm:220|lastPrice:8700000|sqmPr:39545|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,156.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1929.0,Gentofte,55.72704,12.545694,2004-01-01T00:00:00Z,Ombygningsår,/adresse/boegehoej-21-2900-hellerup-01570099__21_______,value:8468000|sqm:156|lastPrice:1539200|sqmPr:9866|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,166.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.727394,12.546886,2001-03-16T00:00:00Z,Fri handel,/adresse/boegehoej-22-2900-hellerup-01570099__22_______,value:7405000|sqm:166|lastPrice:2717829|sqmPr:16372|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,205.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1926.0,Gentofte,55.72706,12.545309,1966-01-01T00:00:00Z,Ombygningsår,/adresse/boegehoej-23-2900-hellerup-01570099__23_______,value:9199000|sqm:205|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,150.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1924.0,Gentofte,55.72723,12.546585,2009-12-02T00:00:00Z,Fri handel,/adresse/boegehoej-24-2900-hellerup-01570099__24_______,value:8109000|sqm:150|lastPrice:4200000|sqmPr:28000|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,141.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.727108,12.544448,2021-02-19T00:00:00Z,Fri handel,/adresse/boegehoej-25-0-2900-hellerup-01570099__25_st____,value:|sqm:141|lastPrice:6495000|sqmPr:46063|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,125.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.727108,12.544448,2021-02-19T15:06:33.307Z,Af markedet,/adresse/boegehoej-25-1-2900-hellerup-01570099__25__1____,value:|sqm:125|lastPrice:6495000|sqmPr:51960|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Varmepumpe,126.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1937.0,Gentofte,55.727253,12.546327,1937-01-01T00:00:00Z,Byggeår,/adresse/boegehoej-26-2900-hellerup-01570099__26_______,value:7436000|sqm:126|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Gentofte,55.727116,12.544147,,,/adresse/godhavnsvej-1-0-2900-hellerup-01570286___1_st____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Gentofte,55.727116,12.544147,,,/adresse/godhavnsvej-1-1-2900-hellerup-01570286___1__1____,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,171.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.72727,12.546058,1999-01-01T00:00:00Z,Ombygningsår,/adresse/boegehoej-28-2900-hellerup-01570099__28_______,value:8180000|sqm:171|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,171.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1948.0,Gentofte,55.727154,12.543485,2011-08-03T10:15:03.197Z,Af markedet,/adresse/boegehoej-29-2900-hellerup-01570099__29_______,value:8170000|sqm:171|lastPrice:3875000|sqmPr:22660|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,103.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1929.0,Gentofte,55.72735,12.54581,1929-01-01T00:00:00Z,Byggeår,/adresse/boegehoej-30-2900-hellerup-01570099__30_______,value:5288000|sqm:103|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,175.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1953.0,Gentofte,55.72716,12.543206,2011-03-18T07:15:30.46Z,Af markedet,/adresse/boegehoej-31-2900-hellerup-01570099__31_______,value:9032000|sqm:175|lastPrice:5800000|sqmPr:33142|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,125.0,Eget køkken med afløb,1.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1934.0,Gentofte,55.72744,12.54554,2013-03-05T00:00:00Z,Fri handel,/adresse/boegehoej-32-2900-hellerup-01570099__32_______,value:7064000|sqm:125|lastPrice:4900000|sqmPr:39200|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,149.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.727184,12.54289,2012-04-29T00:00:00Z,Fri handel,/adresse/boegehoej-33-2900-hellerup-01570099__33_______,value:8060000|sqm:149|lastPrice:5935000|sqmPr:39832|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,163.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1941.0,Gentofte,55.727478,12.545285,2019-09-11T15:13:22.36Z,Af markedet,/adresse/boegehoej-34-2900-hellerup-01570099__34_______,value:8891000|sqm:163|lastPrice:7525000|sqmPr:46165|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1934.0,Gentofte,55.727192,12.542446,1934-01-01T00:00:00Z,Byggeår,/adresse/boegehoej-35-2900-hellerup-01570099__35_______,value:5991000|sqm:97|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,120.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1934.0,Gentofte,55.727497,12.544962,2017-07-27T07:01:23.753Z,Af markedet,/adresse/boegehoej-36-0-2900-hellerup-01570099__36_st____,value:|sqm:120|lastPrice:5200000|sqmPr:43333|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,120.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1934.0,Gentofte,55.727497,12.544962,2017-07-20T00:00:00Z,Fri handel,/adresse/boegehoej-36-1-2900-hellerup-01570099__36__1____,value:|sqm:120|lastPrice:5200000|sqmPr:43333|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,220.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.72721,12.542056,2009-10-13T19:10:45.157Z,Af markedet,/adresse/boegehoej-37-2900-hellerup-01570099__37_______,value:10004000|sqm:220|lastPrice:5200000|sqmPr:23636|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,117.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1965.0,Gentofte,55.72747,12.544455,2017-04-10T00:00:00Z,Fri handel,/adresse/boegehoej-40-2900-hellerup-01570099__40_______,value:3300000|sqm:117|lastPrice:5195000|sqmPr:44401|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,110.0,Eget køkken med afløb,1.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1941.0,Gentofte,55.727257,12.541177,2015-10-01T18:20:01.337Z,Af markedet,/adresse/boegehoej-41-2900-hellerup-01570099__41_______,value:5623000|sqm:110|lastPrice:4250000|sqmPr:38636|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,182.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1928.0,Gentofte,55.72746,12.544124,2001-07-17T00:00:00Z,Fri handel,/adresse/boegehoej-42-2900-hellerup-01570099__42_______,value:9005000|sqm:182|lastPrice:2578700|sqmPr:14168|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,142.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1942.0,Gentofte,55.727272,12.540887,2016-03-22T09:36:02.933Z,Af markedet,/adresse/boegehoej-43-2900-hellerup-01570099__43_______,value:6757000|sqm:142|lastPrice:5250000|sqmPr:36971|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Centralvarme med én fyringsenhed,126.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1929.0,Gentofte,55.72749,12.543852,2012-11-14T07:26:50.293Z,Af markedet,/adresse/boegehoej-44-2900-hellerup-01570099__44_______,value:3800000|sqm:126|lastPrice:5350000|sqmPr:42460|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,163.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1960.0,Gentofte,55.727215,12.540551,1994-02-10T00:00:00Z,Fri handel,/adresse/boegehoej-45-2900-hellerup-01570099__45_______,value:8039000|sqm:163|lastPrice:1604852|sqmPr:9845|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,147.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1927.0,Gentofte,55.727505,12.543547,2019-02-11T00:00:00Z,Familiehandel,/adresse/boegehoej-46-2900-hellerup-01570099__46_______,value:4150000|sqm:147|lastPrice:5500000|sqmPr:37414|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,92.0,Eget køkken med afløb,1.0,2.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1937.0,Gentofte,55.72719,12.540275,2016-11-17T09:54:06.347Z,Af markedet,/adresse/boegehoej-47-2900-hellerup-01570099__47_______,value:5938000|sqm:92|lastPrice:4620000|sqmPr:50217|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,95.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1929.0,Gentofte,55.727524,12.543221,2016-04-25T00:00:00Z,Fri handel,/adresse/boegehoej-48-0-2900-hellerup-01570099__48_st____,value:|sqm:95|lastPrice:7450000|sqmPr:78421|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,2.0,1.0,Tegl,Vandskyllende toilet i enheden,1929.0,Gentofte,55.727524,12.543221,2016-04-25T00:00:00Z,Fri handel,/adresse/boegehoej-48-1-2900-hellerup-01570099__48__1____,value:|sqm:87|lastPrice:7450000|sqmPr:85632|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,131.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1962.0,Gentofte,55.72714,12.540008,2012-06-18T10:44:19.223Z,Af markedet,/adresse/boegehoej-49-2900-hellerup-01570099__49_______,value:7098000|sqm:131|lastPrice:3700000|sqmPr:28244|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,176.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1928.0,Gentofte,55.72743,12.542907,2003-03-09T00:00:00Z,Fri handel,/adresse/boegehoej-50-2900-hellerup-01570099__50_______,value:9043000|sqm:176|lastPrice:2605000|sqmPr:14801|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,117.0,Eget køkken med afløb,1.0,1.0,Tagpap med stor hældning,Vandskyllende toilet i enheden,1937.0,Gentofte,55.72708,12.539722,2019-01-29T07:10:04.8Z,Af markedet,/adresse/boegehoej-51-2900-hellerup-01570099__51_______,value:6210000|sqm:117|lastPrice:6045000|sqmPr:51666|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,131.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1926.0,Gentofte,55.727524,12.542607,2023-08-28T08:39:18.375358Z,Af markedet,/adresse/boegehoej-52-2900-hellerup-01570099__52_______,value:6743000|sqm:131|lastPrice:9625000|sqmPr:73473|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,137.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1933.0,Gentofte,55.72755,12.542349,2014-11-22T17:30:00.313Z,Af markedet,/adresse/boegehoej-54-2900-hellerup-01570099__54_______,value:9246000|sqm:137|lastPrice:6500000|sqmPr:47445|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,143.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1942.0,Gentofte,55.72763,12.5410595,1992-03-22T00:00:00Z,Fri handel,/adresse/boegehoej-60-2900-hellerup-01570099__60_______,value:6390000|sqm:143|lastPrice:728000|sqmPr:5090|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,116.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1942.0,Gentofte,55.727585,12.540679,1942-01-01T00:00:00Z,Byggeår,/adresse/boegehoej-62-2900-hellerup-01570099__62_______,value:5886000|sqm:116|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,160.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1955.0,Gentofte,55.72743,12.540331,1995-05-11T00:00:00Z,Fri handel,/adresse/boegehoej-64-2900-hellerup-01570099__64_______,value:7246000|sqm:160|lastPrice:1606000|sqmPr:10037|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,156.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1955.0,Gentofte,55.727394,12.539975,2017-03-12T00:00:00Z,Familiehandel,/adresse/boegehoej-66-2900-hellerup-01570099__66_______,value:7398000|sqm:156|lastPrice:2250000|sqmPr:14423|rooms:
Badeværelse i enheden,Dobbelthus,Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1977.0,Gentofte,55.740246,12.570241,1977-01-01T00:00:00Z,Byggeår,/adresse/boegevej-1a-2900-hellerup-01570102__1a_______,value:950000|sqm:87|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Dobbelthus,Mursten,Fjernvarme/blokvarme,87.0,Eget køkken med afløb,1.0,1.0,Betontagsten,Vandskyllende toilet i enheden,1977.0,Gentofte,55.740353,12.570263,2023-05-02T13:23:24.817319Z,Af markedet,/adresse/boegevej-1b-2900-hellerup-01570102__1b_______,value:4550000|sqm:87|lastPrice:4700000|sqmPr:54022|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,276.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1932.0,Gentofte,55.740566,12.570305,2012-09-05T07:00:48.193Z,Af markedet,/adresse/boegevej-3-2900-hellerup-01570102___3_______,value:8800000|sqm:276|lastPrice:9000000|sqmPr:32608|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,199.0,Eget køkken med afløb,2.0,2.0,Tegl,Vandskyllende toilet i enheden,1931.0,Gentofte,55.740864,12.5708685,1999-01-16T00:00:00Z,Fri handel,/adresse/boegevej-4-2900-hellerup-01570102___4_______,value:14312000|sqm:199|lastPrice:3800000|sqmPr:19095|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,290.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.74083,12.570245,2018-01-05T17:32:01.04Z,Af markedet,/adresse/boegevej-5-2900-hellerup-01570102___5_______,value:19793000|sqm:290|lastPrice:13250000|sqmPr:45689|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,279.0,Eget køkken med afløb,2.0,3.0,Tegl,Vandskyllende toilet i enheden,1929.0,Gentofte,55.74103,12.571011,2021-03-29T16:53:33.83Z,Af markedet,/adresse/boegevej-6-2900-hellerup-01570102___6_______,value:17572000|sqm:279|lastPrice:26000000|sqmPr:93189|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,142.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.741013,12.570362,2023-09-07T09:44:17.01106Z,Af markedet,/adresse/boegevej-7-0-2900-hellerup-01570102___7_st____,value:|sqm:142|lastPrice:3450000|sqmPr:24295|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,98.0,Eget køkken med afløb,1.0,1.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.741013,12.570362,2012-06-22T00:00:00Z,Fri handel,/adresse/boegevej-7-1-2900-hellerup-01570102___7__1____,value:|sqm:98|lastPrice:3450000|sqmPr:35204|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,296.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1923.0,Gentofte,55.74128,12.571107,1923-01-01T00:00:00Z,Byggeår,/adresse/boegevej-8-2900-hellerup-01570102___8_______,value:9900000|sqm:296|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,255.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1925.0,Gentofte,55.74131,12.570425,2017-06-14T07:01:55.843Z,Af markedet,/adresse/boegevej-9-2900-hellerup-01570102___9_______,value:9800000|sqm:255|lastPrice:13250000|sqmPr:51960|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,223.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1918.0,Gentofte,55.741547,12.571161,1933-01-01T00:00:00Z,Ombygningsår,/adresse/boegevej-10-2900-hellerup-01570102__10_______,value:14741000|sqm:223|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,168.0,Eget køkken med afløb,1.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1967.0,Gentofte,55.741833,12.570999,2020-11-30T09:52:50.127Z,Af markedet,/adresse/boegevej-12-2900-hellerup-01570102__12_______,value:12098000|sqm:168|lastPrice:16000000|sqmPr:95238|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,196.0,Eget køkken med afløb,1.0,3.0,Tegl,Vandskyllende toilet i enheden,1920.0,Gentofte,55.74148,12.570437,2020-09-03T00:00:00Z,Fri handel,/adresse/boegevej-11-2900-hellerup-01570102__11_______,value:13395000|sqm:196|lastPrice:17000000|sqmPr:86734|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,178.0,Eget køkken med afløb,1.0,2.0,Tegl,Vandskyllende toilet i enheden,1924.0,Gentofte,55.74169,12.570352,1924-01-01T00:00:00Z,Byggeår,/adresse/boegevej-15-2900-hellerup-01570102__15_______,value:8400000|sqm:178|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,Fritliggende enfamilieshus (parcelhus),Mursten,Fjernvarme/blokvarme,318.0,Eget køkken med afløb,1.0,5.0,Tegl,Vandskyllende toilet i enheden,1918.0,Gentofte,55.74197,12.570581,2022-10-29T00:00:00Z,Fri handel,/adresse/boegevej-17-2900-hellerup-01570102__17_______,value:10400000|sqm:318|lastPrice:21250000|sqmPr:66823|rooms:
,Udhus,Træ,,,,,,Tagpap med stor hældning,,2017.0,Gentofte,55.729717,12.5761385,,,/adresse/callisensvej-2--1-2900-hellerup-01570103___2_kl____,value:|sqm:|lastPrice:|sqmPr:|rooms:
,Udhus,Træ,,,,,,Tagpap med stor hældning,,2017.0,Gentofte,55.729717,12.5761385,,,/adresse/callisensvej-2-0-th-2900-hellerup-01570103___2_st__th,value:|sqm:|lastPrice:|sqmPr:|rooms:
,Udhus,Træ,,,,,,Tagpap med stor hældning,,2017.0,Gentofte,55.729717,12.5761385,,,/adresse/callisensvej-2-0-tv-2900-hellerup-01570103___2_st__tv,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,158.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-1-th-2900-hellerup-01570103___2__1__th,value:|sqm:158|lastPrice:50000|sqmPr:316|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,91.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-1-tv-2900-hellerup-01570103___2__1__tv,value:|sqm:91|lastPrice:50000|sqmPr:549|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,91.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-2-mf-2900-hellerup-01570103___2__2__mf,value:|sqm:91|lastPrice:50000|sqmPr:549|rooms:
,Udhus,Træ,,,,,,Tagpap med stor hældning,,2017.0,Gentofte,55.729717,12.5761385,,,/adresse/callisensvej-2-2-th-2900-hellerup-01570103___2__2__th,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,91.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-2-tv-2900-hellerup-01570103___2__2__tv,value:|sqm:91|lastPrice:50000|sqmPr:549|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,156.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-3-th-2900-hellerup-01570103___2__3__th,value:|sqm:156|lastPrice:50000|sqmPr:320|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,91.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-3-tv-2900-hellerup-01570103___2__3__tv,value:|sqm:91|lastPrice:50000|sqmPr:549|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,158.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-4-th-2900-hellerup-01570103___2__4__th,value:|sqm:158|lastPrice:50000|sqmPr:316|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-4-tv-2900-hellerup-01570103___2__4__tv,value:|sqm:93|lastPrice:50000|sqmPr:537|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-5-th-2900-hellerup-01570103___2__5__th,value:|sqm:140|lastPrice:50000|sqmPr:357|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1899.0,Gentofte,55.729717,12.5761385,1993-10-15T00:00:00Z,Øvrigt,/adresse/callisensvej-2-5-tv-2900-hellerup-01570103___2__5__tv,value:|sqm:71|lastPrice:50000|sqmPr:704|rooms:
